OrderId,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
2205,1/4/10,78451, $70.24 ,99VT7,3,1/5/10
2310,1/11/10,78451, $40.72 ,EHC43,3,1/12/10
2384,1/18/10,78451, $82.20 ,R2SAL,3,1/19/10
2463,1/24/10,78451, $73.45 ,Z8AM2,3,1/26/10
2857,2/15/10,78451, $52.07 ,KJAEN,3,2/16/10
2982,2/22/10,78451, $56.74 ,2TRDJ,3,2/23/10
3099,3/1/10,78451, $102.09 ,KX39B,3,3/2/10
3206,3/8/10,78451, $52.20 ,83A3T,3,3/9/10
1334,9/29/09,79512, $48.69 ,NSZL6,4,10/1/09
1375,10/7/09,79512, $63.09 ,R8XML,4,10/8/09
1453,10/19/09,79512, $42.23 ,HQEJH,4,10/20/09
1516,10/26/09,79512, $62.69 ,FC48F,4,10/27/09
1642,11/9/09,79512, $42.23 ,2XBPL,4,11/10/09
2305,1/11/10,79512, $58.93 ,2HLT2,4,1/12/10
2380,1/17/10,79512, $60.78 ,LHYUP,4,1/19/10
2383,1/18/10,79512, $5.06 ,QSM7N,4,1/19/10
2533,1/28/10,79512, $47.88 ,XJB8G,4,1/29/10
2669,2/4/10,79512, $56.01 ,KM443,4,2/4/10
2746,2/9/10,79512, $50.61 ,WRS5X,4,2/10/10
2885,2/17/10,79512, $73.97 ,MXZ2D,4,2/17/10
3204,3/7/10,79512, $53.79 ,D4EMB,4,3/9/10
1335,9/30/09,79570, $73.19 ,HN4JC,7,10/1/09
1372,10/6/09,79570, $54.92 ,JTRS9,7,10/8/09
1475,10/21/09,79570, $64.74 ,JJKU3,7,10/22/09
1705,11/11/09,79570, $126.91 ,8VVKZ,7,11/12/09
1860,11/23/09,79570, $27.32 ,ARKMB,7,11/24/09
1408,10/12/09,79637, $138.29 ,XHPGR,3,10/13/09
1484,10/22/09,79637, $129.17 ,VZKWU,6,10/22/09
1566,10/29/09,79637, $154.59 ,C5ZVN,5,10/30/09
1595,11/3/09,79637, $50.83 ,P4QX5,3,11/3/09
1656,11/10/09,79637, $108.16 ,RJX5L,3,11/10/09
2468,1/25/10,79637, $259.38 ,J8A5Z,15,1/25/10
2782,2/11/10,79637, $148.34 ,LF45M,6,2/11/10
2928,2/19/10,79637, $102.47 ,V3RYJ,15,2/19/10
3181,3/5/10,79637, $152.04 ,PSVE6,15,3/5/10
1341,9/30/09,80006, $97.87 ,D3EM2,6,10/1/09
1422,10/14/09,80006, $73.35 ,FXJ5M,6,10/15/09
1479,10/22/09,80006, $86.53 ,W8CSQ,6,10/22/09
1548,10/28/09,80006, $39.02 ,FPPPJ,6,10/29/09
1736,11/12/09,80006, $80.75 ,233AE,6,11/12/09
2326,1/12/10,80791, $135.23 ,CTHGC,4,1/13/10
2657,2/3/10,80791, $187.51 ,S3RDJ,4,2/5/10
2977,2/22/10,80791, $132.53 ,WNLK5,4,2/23/10
1361,10/3/09,81013, $78.37 ,JTS3W,3,10/6/09
1445,10/17/09,81013, $55.20 ,LYKPJ,3,10/20/09
1518,10/26/09,81013, $13.53 ,6TYU4,3,10/27/09
1576,11/2/09,81013, $20.47 ,2AVHW,3,11/3/09
1802,11/17/09,81013, $18.30 ,2MA4M,3,11/17/09
1913,12/1/09,81013, $28.11 ,FFJXD,3,12/1/09
1985,12/8/09,81013, $21.52 ,ZEWMH,3,12/8/09
2059,12/15/09,81013, $31.69 ,DV6EH,3,12/15/09
2112,12/22/09,81013, $16.93 ,X7S6P,3,12/22/09
1401,10/11/09,81453, $77.12 ,E9PC7,4,10/13/09
1447,10/17/09,81453, $80.56 ,G97DN,4,10/20/09
1527,10/26/09,81453, $60.54 ,34SD6,4,10/27/09
1609,11/4/09,81453, $69.91 ,4U4M7,4,11/5/09
1768,11/13/09,81453, $54.68 ,PV6L4,4,11/16/09
1846,11/21/09,81453, $107.74 ,6H2WN,4,11/23/09
1929,12/3/09,81453, $92.46 ,T5VP5,4,12/3/09
2020,12/11/09,81453, $56.71 ,2YE8P,4,12/11/09
2188,1/2/10,81453, $89.13 ,TDTVF,4,1/4/10
2469,1/25/10,81453, $37.67 ,3Y3FN,4,1/25/10
2569,1/29/10,81453, $53.76 ,HGGUG,4,2/1/10
2852,2/15/10,81453, $112.22 ,SX9DE,4,2/15/10
2966,2/22/10,81453, $94.19 ,D5Z3B,4,2/22/10
3175,3/5/10,81453, $56.37 ,AV56H,4,3/5/10
1360,10/2/09,81629, $25.80 ,BFT5J,4,10/6/09
1368,10/6/09,83462, $75.05 ,X4Q9W,3,10/6/09
1369,10/6/09,83561, $31.67 ,TNRKQ,3,10/6/09
1406,10/12/09,83561, $49.22 ,RNADC,3,10/13/09
1529,10/27/09,83561, $37.40 ,WLX5Q,3,10/27/09
1585,11/2/09,83561, $56.49 ,QJ2Y3,3,11/3/09
1648,11/10/09,83561, $31.95 ,K9KUN,3,11/10/09
1912,12/1/09,83561, $21.74 ,AN3Z7,3,12/1/09
1995,12/8/09,83561, $47.96 ,BBA4Y,9,12/9/09
2116,12/22/09,83561, $62.06 ,K7MDE,3,12/22/09
2221,1/5/10,83561, $30.68 ,ZUL3U,3,1/5/10
2491,1/25/10,83561, $49.11 ,LDF6V,3,1/26/10
2694,2/5/10,83561, $35.60 ,MESEQ,4,2/5/10
2864,2/16/10,83561, $18.04 ,3YEZZ,3,2/16/10
2983,2/22/10,83561, $63.26 ,M93RY,3,2/23/10
1374,10/7/09,84028, $77.47 ,YNSNR,5,10/9/09
1434,10/16/09,84028, $148.01 ,XHAXZ,5,10/16/09
1495,10/22/09,84028, $156.52 ,9JGHJ,5,10/23/09
1564,10/29/09,84028, $106.24 ,7QA8G,5,10/30/09
1627,11/5/09,84028, $94.52 ,9R8T6,5,11/6/09
1756,11/12/09,84028, $150.78 ,JKGDL,5,11/13/09
3177,3/5/10,84028, $125.66 ,4TRKR,5,3/5/10
1416,10/13/09,85204, $74.74 ,V59KK,4,10/15/09
1373,10/7/09,85510, $164.31 ,5E6H7,7,10/8/09
1384,10/8/09,86278, $5.51 ,7PDMD,4,10/13/09
1458,10/19/09,86307, $28.74 ,V3X9T,3,10/20/09
1386,10/8/09,86412, $12.80 ,Z3XF3,5,10/9/09
1395,10/10/09,87172, $8.16 ,UXC8J,4,10/15/09
1452,10/19/09,89010, $14.66 ,E9XAU,7,10/20/09
1417,10/13/09,89123, $11.25 ,7C4G9,4,10/15/09
1418,10/14/09,89359, $70.26 ,BEEPN,6,10/15/09
1638,11/9/09,89359, $47.07 ,NXAGP,3,11/10/09
1430,10/15/09,90419, $28.39 ,FAZ2G,3,10/20/09
1444,10/16/09,90848, $47.85 ,C5C23,4,10/20/09
1573,11/1/09,90848, $121.52 ,SN56M,4,11/3/09
1719,11/11/09,90848, $87.40 ,3J4NL,4,11/12/09
1795,11/16/09,90848, $37.52 ,WS8KC,4,11/17/09
1899,11/30/09,90848, $88.98 ,QUAMN,4,12/1/09
1951,12/6/09,90848, $133.13 ,RRCFW,18,12/7/09
2076,12/16/09,90848, $84.34 ,ZL7GR,15,12/18/09
2132,12/23/09,90848, $225.67 ,RSQVS,18,12/28/09
2136,12/25/09,90848, $18.56 ,VGA9H,18,12/28/09
2280,1/10/10,90848, $70.27 ,VGDVB,18,1/11/10
2379,1/17/10,90848, $59.28 ,38J88,18,1/18/10
2465,1/24/10,90848, $78.87 ,AYYZK,18,1/25/10
2581,1/31/10,90848, $105.20 ,TZ7XM,18,2/1/10
2709,2/7/10,90848, $30.02 ,4FXEC,18,2/8/10
2847,2/15/10,90848, $113.06 ,TXW8C,18,2/15/10
2964,2/22/10,90848, $128.01 ,J5LNF,18,2/22/10
2965,2/22/10,90848, $6.29 ,4SBM6,18,2/22/10
3090,3/1/10,90848, $28.38 ,Q2JF5,18,3/1/10
3199,3/7/10,90848, $75.68 ,BYVXG,18,3/8/10
3201,3/7/10,90848, $2.96 ,SSQXW,18,3/8/10
1436,10/16/09,90916, $14.80 ,6HB74,8,10/16/09
1439,10/16/09,90971, $81.57 ,8KPF9,5,10/16/09
1472,10/21/09,90971, $25.39 ,38XQ4,11,10/21/09
1438,10/16/09,90979, $6.44 ,NM4BD,8,10/16/09
1446,10/17/09,92802, $7.88 ,YLYBL,4,10/20/09
1448,10/18/09,93097, $20.45 ,9BX5C,7,10/22/09
2528,1/28/10,94734, $43.65 ,N5B8V,5,1/29/10
2615,2/1/10,94734, $97.81 ,52AQT,3,2/2/10
2831,2/14/10,94734, $61.07 ,DCMGY,4,2/15/10
2157,12/28/09,95448, $31.45 ,655L5,3,12/29/09
2288,1/10/10,95448, $38.30 ,GJW9W,15,1/11/10
2398,1/18/10,95448, $6.90 ,BSCS8,3,1/19/10
2462,1/24/10,95448, $23.22 ,A9XLC,15,1/25/10
2611,2/1/10,95448, $10.94 ,KCFLV,3,2/2/10
2735,2/8/10,95448, $28.70 ,AWTC7,3,2/9/10
1455,10/19/09,97042, $3.17 ,XUG2W,3,10/20/09
1485,10/22/09,97042, $4.58 ,VPFJU,6,10/22/09
1630,11/6/09,97042, $8.30 ,C636L,5,11/6/09
1983,12/7/09,97042, $17.50 ,2ERZR,3,12/8/09
2169,12/30/09,97042, $20.86 ,FLNFR,9,12/30/09
3233,3/8/10,97042, $24.16 ,96F6J,3,3/9/10
1823,11/18/09,97603, $40.51 ,CJUGT,6,11/19/09
2340,1/13/10,97603, $35.23 ,NRTNF,5,1/15/10
1526,10/26/09,97865, $48.82 ,XBJFU,3,10/27/09
1833,11/19/09,97865, $32.80 ,MQ8R7,5,11/20/09
1581,11/2/09,99036, $16.41 ,MKSRW,9,11/4/09
1815,11/18/09,99036, $9.03 ,D6ZS7,9,11/18/09
1902,11/30/09,99036, $26.70 ,KR8TF,9,12/2/09
2509,1/26/10,99036, $24.89 ,GM2XU,9,1/27/10
2636,2/3/10,99390, $39.55 ,H9CRA,9,2/3/10
2768,2/10/10,99390, $62.97 ,2F9A9,9,2/10/10
2881,2/17/10,99390, $58.24 ,UBFSE,9,2/17/10
3010,2/24/10,99390, $31.99 ,5WRXD,9,2/24/10
1480,10/22/09,99601, $77.08 ,CMXFV,4,10/22/09
2291,1/11/10,99601, $184.32 ,HT8RD,4,1/11/10
1488,10/22/09,99880, $35.06 ,V37V9,7,10/22/09
2654,2/3/10,99914, $47.05 ,YFPME,6,2/4/10
1493,10/22/09,100264, $18.90 ,QSDZ5,5,10/23/09
1494,10/22/09,100269, $35.21 ,KGG5W,4,10/23/09
2213,1/4/10,100269, $48.26 ,PKQXM,11,1/6/10
1617,11/5/09,100580, $25.75 ,JD2SV,7,11/10/09
1767,11/13/09,100580, $20.22 ,FCA6Y,7,11/17/09
1503,10/23/09,100720, $181.21 ,PL7P8,3,10/27/09
1592,11/3/09,100720, $103.54 ,5UBAY,3,11/3/09
1866,11/23/09,100720, $208.59 ,ZCRFS,3,11/24/09
1908,12/1/09,100720, $153.28 ,PGG4Z,3,12/1/09
1989,12/8/09,100720, $527.16 ,UE29C,3,12/8/09
2066,12/15/09,100720, $456.35 ,V9GS3,9,12/16/09
2126,12/23/09,100720, $200.17 ,57A8G,9,12/23/09
2313,1/11/10,100720, $172.13 ,KN5YX,3,1/12/10
2492,1/26/10,100720, $160.01 ,Z93WU,3,1/26/10
2618,2/2/10,100720, $61.60 ,F89XY,3,2/2/10
2716,2/8/10,100720, $91.37 ,3EC2F,3,2/9/10
3073,2/28/10,100720, $185.02 ,Q6F7A,3,3/2/10
1506,10/23/09,101048, $94.25 ,TLFD8,5,10/23/09
1507,10/23/09,101054, $36.59 ,5XAH8,5,10/23/09
1531,10/27/09,101284, $51.14 ,F3T8F,4,10/27/09
1541,10/27/09,101284, $26.40 ,AYSAS,4,10/28/09
1771,11/14/09,101284, $37.14 ,87BER,4,11/16/09
1772,11/14/09,101284, $42.24 ,A3ZEA,4,11/16/09
1824,11/18/09,101939, $6.16 ,BN6AP,6,11/19/09
2129,12/23/09,101939, $32.98 ,JD2VR,5,12/23/09
2130,12/23/09,101939, $3.14 ,L496C,5,12/23/09
2335,1/13/10,101939, $13.14 ,8R28F,9,1/13/10
2779,2/11/10,101939, $14.16 ,4A8V2,6,2/11/10
2900,2/17/10,101939, $5.64 ,KYWEB,6,2/18/10
1558,10/29/09,101944, $16.32 ,HTYF7,7,10/29/09
1618,11/5/09,101944, $17.72 ,HT5RA,6,11/5/09
1632,11/6/09,101944, $23.32 ,AEMF6,5,11/6/09
1668,11/10/09,101944, $14.75 ,CNEGN,3,11/10/09
1674,11/10/09,101944, $12.13 ,3G74W,14,11/11/09
1701,11/11/09,101944, $10.53 ,AZ8GX,14,11/11/09
1844,11/20/09,101944, $16.36 ,X3CV2,15,11/20/09
1880,11/25/09,101944, $6.10 ,NFPH4,9,11/25/09
1922,12/2/09,101944, $7.74 ,B63XA,11,12/2/09
2229,1/5/10,101944, $19.36 ,BWKHL,7,1/5/10
2271,1/8/10,101944, $25.67 ,JNNRF,19,1/8/10
2418,1/20/10,101944, $24.85 ,EA6DE,11,1/20/10
2624,2/2/10,101944, $37.24 ,RLFFF,7,2/2/10
2699,2/5/10,101944, $4.21 ,UXRQV,19,2/5/10
2815,2/12/10,101944, $43.33 ,DNMY2,19,2/12/10
2816,2/12/10,101944, $19.46 ,UAVT9,19,2/12/10
2932,2/19/10,101944, $29.89 ,3XY6Y,19,2/19/10
3044,2/26/10,101944, $36.03 ,A9MSQ,19,2/26/10
3182,3/5/10,101944, $51.00 ,XFRNW,19,3/5/10
1629,11/6/09,101947, $27.12 ,SVCCZ,5,11/6/09
1732,11/11/09,101947, $17.71 ,HJLN7,6,11/12/09
1835,11/19/09,101947, $23.77 ,QUSSN,5,11/20/09
1925,12/2/09,101947, $16.67 ,JDSRG,7,12/3/09
1949,12/6/09,101947, $49.59 ,YBFZG,18,12/7/09
2026,12/13/09,101947, $48.03 ,J4L55,15,12/14/09
2037,12/14/09,101947, $18.74 ,JVUTD,15,12/14/09
2159,12/29/09,101947, $18.83 ,UB79R,3,12/29/09
2253,1/7/10,101947, $13.21 ,8Y8Q2,5,1/8/10
2407,1/19/10,101947, $22.82 ,RMLRC,3,1/19/10
2428,1/21/10,101947, $472.32 ,PF5CC,6,1/21/10
2475,1/25/10,101947, $30.91 ,KRAXD,15,1/25/10
2523,1/27/10,101947, $49.20 ,QQW3G,6,1/28/10
2600,2/1/10,101947, $31.55 ,3DPRP,3,2/2/10
2777,2/11/10,101947, $22.50 ,UZVJF,6,2/11/10
2863,2/16/10,101947, $31.21 ,FUF3H,3,2/16/10
2901,2/18/10,101947, $10.88 ,THSD5,4,2/18/10
2923,2/19/10,101947, $30.13 ,HHJAZ,5,2/19/10
3006,2/24/10,101947, $23.33 ,8W54T,9,2/24/10
3142,3/3/10,101947, $9.79 ,NSTK5,6,3/4/10
3191,3/6/10,101947, $20.99 ,TADUA,15,3/8/10
1515,10/24/09,103227, $24.95 ,AE8X4,9,10/28/09
1532,10/27/09,103714, $123.36 ,G6FED,3,10/27/09
1521,10/26/09,104602, $40.50 ,KVW3W,12,10/28/09
1729,11/11/09,104602, $40.10 ,X4NZZ,12,11/12/09
1915,12/1/09,104602, $17.58 ,BUUSY,12,12/2/09
1523,10/26/09,105321, $62.27 ,K6AWF,7,10/27/09
2053,12/15/09,105321, $28.59 ,EV9XJ,7,12/15/09
2182,12/30/09,105321, $34.75 ,9TGD7,7,12/31/09
2311,1/11/10,105321, $21.95 ,E3HUN,7,1/12/10
2394,1/18/10,105321, $20.11 ,AZ2CM,7,1/19/10
2527,1/28/10,105321, $27.55 ,VVE6N,7,1/28/10
2772,2/10/10,105321, $35.71 ,6RTRE,7,2/11/10
2904,2/18/10,105321, $43.57 ,R5298,7,2/18/10
3147,3/4/10,105321, $29.83 ,LNGVV,7,3/4/10
1538,10/27/09,107271, $22.04 ,CDF43,7,10/29/09
1603,11/4/09,107970, $31.57 ,ZNE28,7,11/5/09
1820,11/18/09,107970, $43.64 ,DCTWS,7,11/19/09
1543,10/28/09,108062, $27.35 ,XE478,9,10/28/09
1919,12/2/09,108062, $29.76 ,RMRTC,9,12/2/09
2337,1/13/10,108062, $69.75 ,KDNJJ,9,1/13/10
2338,1/13/10,108062, $8.99 ,MKGPR,9,1/13/10
2419,1/20/10,108062, $62.65 ,FF6Y8,9,1/20/10
2516,1/27/10,108062, $68.24 ,7ZU9E,9,1/27/10
2765,2/10/10,108062, $41.20 ,ESH8B,9,2/10/10
3011,2/24/10,108062, $81.89 ,X4B3D,9,2/24/10
1553,10/29/09,108734, $94.69 ,AD4PZ,7,10/29/09
1586,11/3/09,108734, $51.83 ,HDFP3,7,11/3/09
1606,11/4/09,108734, $95.00 ,TMPYX,7,11/5/09
2225,1/5/10,108734, $138.42 ,ASJPA,7,1/5/10
2660,2/4/10,108734, $43.25 ,MAUCP,7,2/4/10
1546,10/28/09,108736, $41.36 ,4EYPZ,7,10/29/09
2156,12/28/09,108736, $25.43 ,6YQJD,7,12/29/09
1550,10/28/09,109150, $49.46 ,HL47D,7,10/29/09
1559,10/29/09,109787, $37.20 ,D4K7Y,5,10/30/09
1560,10/29/09,109859, $39.94 ,JYUX9,5,10/30/09
1854,11/22/09,109859, $30.70 ,23393,7,11/24/09
1570,10/30/09,110795, $79.95 ,4H6UG,4,11/3/09
1571,10/31/09,113262, $20.91 ,S3XP9,3,11/3/09
1574,11/2/09,114774, $13.51 ,KNJJ8,7,11/3/09
1947,12/5/09,114774, $5.36 ,4DWGX,7,12/8/09
2047,12/14/09,114774, $9.76 ,R6297,7,12/15/09
2097,12/20/09,114774, $10.52 ,9G2CN,7,12/22/09
2104,12/21/09,114774, $13.56 ,Z2PAS,7,12/22/09
2190,1/2/10,114774, $31.66 ,VM6GT,7,1/5/10
2661,2/4/10,114774, $28.06 ,QJVWJ,7,2/4/10
2985,2/22/10,114774, $15.22 ,WEEKF,7,2/23/10
1575,11/2/09,114804, $35.82 ,CPPRC,3,11/3/09
1578,11/2/09,115599, $81.90 ,MUCKM,4,11/19/09
1580,11/2/09,115671, $123.12 ,MAXZU,3,11/3/09
1799,11/17/09,115671, $106.03 ,JDHFM,3,11/17/09
2160,12/29/09,115671, $114.95 ,5RAYK,3,12/29/09
1584,11/2/09,115791, $2.05 ,Y4GKG,6,11/5/09
1598,11/3/09,116373, $14.72 ,6KP6W,7,11/5/09
1608,11/4/09,116373, $10.81 ,ZHUP4,7,11/5/09
1728,11/11/09,116373, $23.33 ,SPDLX,6,11/12/09
1783,11/15/09,116373, $23.84 ,THKQD,15,11/16/09
1849,11/21/09,116373, $25.93 ,CVVYP,15,11/23/09
1881,11/28/09,116373, $26.16 ,KFN83,5,11/30/09
2003,12/9/09,116373, $46.59 ,YUPZR,7,12/10/09
2082,12/17/09,116373, $17.06 ,LW3H2,5,12/18/09
1599,11/4/09,116454, $90.50 ,TLJCH,4,11/4/09
1602,11/4/09,116490, $26.00 ,3J3S6,9,11/4/09
2961,2/22/10,118028, $70.05 ,DLUUK,18,2/22/10
1628,11/6/09,118975, $18.97 ,TUYXT,5,11/6/09
1639,11/9/09,120470, $18.43 ,44KTU,7,11/10/09
1834,11/19/09,120470, $19.13 ,FN6FW,15,11/20/09
1941,12/4/09,120470, $23.37 ,8DKB8,15,12/4/09
2680,2/4/10,120470, $29.69 ,G4C6F,15,2/5/10
2682,2/4/10,120470, $10.02 ,SKYYW,15,2/5/10
1634,11/7/09,125168, $47.66 ,5WRRZ,7,11/10/09
3072,2/28/10,125168, $60.92 ,P7QVH,7,3/2/10
1636,11/8/09,128006, $70.35 ,63KCT,4,11/10/09
1886,11/29/09,128006, $84.21 ,5A39J,4,12/1/09
2942,2/21/10,128006, $96.95 ,G5265,4,2/22/10
3066,2/28/10,128006, $75.24 ,SEJ6B,4,3/1/10
1681,11/10/09,129006, $14.87 ,2URRR,14,11/11/09
1752,11/12/09,129748, $45.72 ,QWTNV,5,11/13/09
2009,12/10/09,129748, $78.70 ,DEEFW,5,12/11/09
2080,12/17/09,129748, $56.48 ,DRYWX,5,12/18/09
2125,12/22/09,129748, $127.74 ,MA5TA,5,12/23/09
2128,12/23/09,129748, $11.96 ,98A59,5,12/23/09
2257,1/7/10,129748, $115.45 ,HPECD,5,1/8/10
2352,1/14/10,129748, $96.54 ,VZ8RB,5,1/15/10
2538,1/28/10,129748, $80.95 ,SKHAR,5,1/29/10
2794,2/11/10,129748, $70.50 ,TGH4E,5,2/12/10
3030,2/25/10,129748, $55.21 ,S6GWX,5,2/26/10
2000,12/9/09,129792, $18.25 ,AR9EM,7,12/10/09
2044,12/14/09,129792, $26.55 ,XBTGF,7,12/15/09
1640,11/9/09,130175, $18.90 ,MGB5R,14,11/11/09
2837,2/14/10,130175, $17.70 ,R4R2W,14,2/15/10
1649,11/10/09,130284, $20.74 ,BGP33,7,11/10/09
2032,12/13/09,130284, $20.75 ,43QD4,7,12/15/09
1671,11/10/09,130316, $4.97 ,4NDET,15,11/13/09
2539,1/28/10,130316, $35.28 ,42MFC,15,1/29/10
2750,2/9/10,130316, $45.99 ,KZ2DA,15,2/12/10
3045,2/26/10,130316, $21.92 ,8PEQH,15,2/26/10
3159,3/4/10,130316, $34.63 ,8L7Y3,15,3/5/10
1658,11/10/09,130332, $3.54 ,8HDB5,11,11/11/09
1657,11/10/09,130335, $8.81 ,9NUJX,15,11/13/09
1780,11/15/09,130335, $86.12 ,H5K9R,15,11/16/09
1917,12/2/09,130335, $33.24 ,R3SR7,11,12/2/09
2035,12/13/09,130335, $155.96 ,RDCEQ,15,12/14/09
2038,12/14/09,130335, $29.02 ,8HS7M,15,12/14/09
2102,12/20/09,130335, $145.58 ,265F3,15,12/21/09
2239,1/6/10,130335, $49.30 ,AP866,11,1/6/10
2331,1/13/10,130335, $122.11 ,LC8D5,11,1/13/10
2444,1/22/10,130335, $80.00 ,W3YE8,15,1/22/10
2549,1/29/10,130335, $130.40 ,YUGNU,15,1/29/10
2780,2/11/10,130335, $79.87 ,XMPV6,15,2/12/10
2927,2/19/10,130335, $95.69 ,QNPMQ,15,2/19/10
3003,2/24/10,130335, $20.16 ,FQYGX,11,2/24/10
3111,3/2/10,130335, $18.14 ,JATU7,11,3/3/10
1662,11/10/09,130345, $4.98 ,2MKF2,15,11/13/09
1659,11/10/09,130348, $5.06 ,DYVKC,15,11/13/09
1663,11/10/09,130435, $3.20 ,DALS3,4,11/10/09
1665,11/10/09,130465, $44.74 ,SY86L,9,11/11/09
1666,11/10/09,130484, $6.34 ,J9P6L,15,11/13/09
1667,11/10/09,130489, $6.48 ,CXE8Q,15,11/16/09
1669,11/10/09,130503, $3.68 ,7KZXW,15,11/13/09
1670,11/10/09,130560, $2.20 ,P8HNJ,15,11/13/09
1715,11/11/09,130692, $4.77 ,7ZZU7,15,11/13/09
1759,11/13/09,130725, $2.54 ,HY42S,15,11/13/09
1675,11/10/09,130756, $24.63 ,3F6HK,5,11/13/09
1672,11/10/09,130812, $8.87 ,ACX67,15,11/13/09
1673,11/10/09,130836, $1.79 ,4A773,11,11/11/09
1678,11/10/09,130841, $15.36 ,6XYHX,15,11/13/09
1810,11/17/09,130841, $44.46 ,YEJPN,15,11/20/09
2045,12/14/09,130841, $44.90 ,XW867,15,12/18/09
1677,11/10/09,130949, $2.14 ,T9W9F,15,11/13/09
1685,11/10/09,130964, $1.39 ,RMAQ8,15,11/13/09
1683,11/10/09,131036, $41.72 ,XQYJ7,7,11/12/09
1684,11/10/09,131043, $4.12 ,F5QT3,4,11/13/09
1686,11/10/09,131073, $28.07 ,76Y58,15,11/13/09
1692,11/11/09,131086, $23.60 ,RVCDE,11,11/11/09
1687,11/10/09,131095, $3.33 ,HJPSZ,6,11/12/09
1724,11/11/09,131115, $39.84 ,PESJK,15,11/13/09
1864,11/23/09,131115, $47.59 ,KYWMB,15,11/23/09
2262,1/7/10,131115, $62.75 ,HDS8P,15,1/8/10
2802,2/12/10,131115, $59.11 ,8WKQ2,15,2/12/10
3085,3/1/10,131115, $36.26 ,M5D6M,15,3/1/10
1688,11/10/09,131133, $2.38 ,F3UP7,15,11/13/09
1690,11/11/09,131159, $2.09 ,G93GQ,15,11/13/09
1691,11/11/09,131170, $1.70 ,NDJDL,15,11/13/09
1696,11/11/09,131211, $15.25 ,LV9EJ,14,11/11/09
1698,11/11/09,131217, $2.14 ,QAQD8,14,11/11/09
2722,2/8/10,131217, $17.74 ,SJHNL,14,2/8/10
3063,2/28/10,131217, $3.82 ,W6ZDZ,14,3/1/10
1699,11/11/09,131218, $31.83 ,6E5ER,14,11/11/09
1700,11/11/09,131226, $27.21 ,YAT99,14,11/11/09
2718,2/8/10,131226, $26.96 ,ZYMM9,14,2/8/10
1702,11/11/09,131231, $12.88 ,AJCRR,14,11/11/09
1703,11/11/09,131236, $22.26 ,MJUR7,14,11/11/09
1882,11/29/09,131236, $30.25 ,UBELZ,14,11/30/09
1707,11/11/09,131255, $22.41 ,WW6CV,14,11/11/09
2478,1/25/10,131255, $16.54 ,GX38Y,14,1/25/10
2597,2/1/10,131255, $15.06 ,9MVH2,14,2/1/10
2817,2/13/10,131255, $26.47 ,C7ZQQ,14,2/15/10
3065,2/28/10,131255, $10.85 ,HVDEY,14,3/1/10
1709,11/11/09,131261, $2.51 ,PY8WY,15,11/13/09
1708,11/11/09,131262, $8.09 ,FVCZN,7,11/12/09
1714,11/11/09,131396, $21.50 ,WPRJB,15,11/13/09
2021,12/11/09,131396, $98.83 ,HFQ2W,15,12/11/09
2184,12/31/09,131396, $64.75 ,62KJD,4,12/31/09
2249,1/7/10,131396, $108.06 ,G2W6N,15,1/8/10
3168,3/5/10,131396, $95.75 ,AD3KR,15,3/5/10
1720,11/11/09,131441, $29.94 ,9BSS8,15,11/13/09
1717,11/11/09,131471, $4.29 ,F46D4,5,11/13/09
2181,12/30/09,131471, $13.76 ,QVS4Q,15,1/4/10
1721,11/11/09,131498, $17.84 ,P2SEX,15,11/16/09
2177,12/30/09,131498, $51.46 ,DJGPZ,6,12/31/09
2771,2/10/10,131498, $8.91 ,GJNJ6,6,2/11/10
1722,11/11/09,131512, $4.57 ,LBGRJ,15,11/13/09
2265,1/8/10,131512, $19.53 ,V9QSQ,15,1/8/10
2344,1/14/10,131512, $22.00 ,VG9MP,15,1/15/10
2348,1/14/10,131512, $4.49 ,K5Y9Y,15,1/15/10
2424,1/20/10,131512, $25.10 ,WT3GR,15,1/22/10
2514,1/27/10,131512, $43.60 ,7BUQJ,6,1/28/10
2520,1/27/10,131512, $3.58 ,NNQG3,6,1/28/10
2662,2/4/10,131512, $46.55 ,QMMBA,6,2/4/10
2784,2/11/10,131512, $29.29 ,CP65C,15,2/12/10
2921,2/19/10,131512, $29.16 ,HEUTA,15,2/19/10
3022,2/25/10,131512, $11.59 ,8FN9R,5,2/26/10
3162,3/4/10,131512, $17.58 ,9QMK7,15,3/5/10
1723,11/11/09,131524, $9.47 ,N5DRK,15,11/13/09
1725,11/11/09,131540, $37.15 ,VFEMW,15,11/13/09
1737,11/12/09,131563, $27.66 ,CYPQG,15,11/13/09
1942,12/4/09,131563, $41.53 ,KAMFF,15,12/4/09
2079,12/17/09,131563, $29.71 ,HX3GP,15,12/18/09
1727,11/11/09,131620, $10.23 ,T7Q93,15,11/13/09
1738,11/12/09,131626, $223.66 ,79S3G,15,11/13/09
2012,12/10/09,131626, $98.62 ,2A994,15,12/14/09
2085,12/17/09,131626, $79.79 ,L8RY2,15,12/18/09
2134,12/24/09,131626, $96.08 ,49C6A,15,12/28/09
2272,1/8/10,131626, $85.53 ,KDZ5J,15,1/11/10
2368,1/16/10,131626, $71.93 ,MMF6Q,15,1/18/10
1733,11/11/09,131742, $2.62 ,L6TM5,15,11/13/09
1734,11/11/09,131750, $4.67 ,8BA7X,15,11/13/09
1898,11/30/09,131763, $74.28 ,PUR7K,7,12/1/09
